title,authors,genres,scored,popularty,status
My Hero Academia #7431,Zhu Hong,Sci-Fi,8.493666666666666,98210,Completed
Overlord #7432,Blue Butterfly,Sci-Fi,6.692,76427,Hiatus
Demon Slayer #7433,Koyoharu Gotouge,Comedy,6.143666666666666,24806,Hiatus
One Piece #7434,Masashi Kishimoto,Comedy,7.209,81266,Hiatus
Reincarnation of the Strongest Sword God #7435,Drunken Blue,Drama,7.475333333333333,78276,Completed
I Shall Seal the Heavens #7436,Drunken Blue,Action,9.277000000000001,69454,Hiatus
Naruto #7437,Koyoharu Gotouge,Fantasy,5.0,21543,Ongoing
Demon Slayer #7438,I Eat Tomatoes,Drama,5.015666666666666,51467,Completed
Attack on Titan #7439,Kugane Maruyama,Adventure,9.104666666666667,9673,Completed
Against the Gods #7440,Kohei Horikoshi,Drama,6.754666666666666,79264,Hiatus
Against the Gods #7441,Masashi Kishimoto,Romance,7.600666666666666,32892,Ongoing
Martial World #7442,MOKF,Romance,6.425666666666666,19326,Completed
My Hero Academia #7443,Eiichiro Oda,Romance,9.010666666666665,97818,Completed
Stellar Transformation #7444,Tang Jia San Shao,Sci-Fi,6.629333333333333,31147,Completed
Tokyo Ghoul #7445,Drunken Blue,Romance,8.854,39057,Ongoing
The Second Coming of Gluttony #7446,Kugane Maruyama,Horror,8.133333333333333,84275,Hiatus
Tokyo Ghoul #7447,Sui Ishida,Romance,5.7363333333333335,67101,Ongoing
My Hero Academia #7448,Cocooned Cow,Comedy,8.728666666666665,28497,Hiatus
I Shall Seal the Heavens #7449,Goose Five,Action,6.394333333333333,4957,Ongoing
Naruto #7450,Nam Heesung,Adventure,6.331666666666667,95848,Completed
Overlord #7451,Heavenly Silkworm Potato,Horror,7.5536666666666665,72046,Ongoing
I Shall Seal the Heavens #7452,MOKF,Adventure,7.4126666666666665,89211,Ongoing
Sword Art Online #7453,Sui Ishida,Drama,6.128,63711,Completed
Naruto #7454,Er Gen,Fantasy,8.681666666666665,3018,Ongoing
Douluo Dalu #7455,Toika,Action,9.041999999999998,87512,Ongoing
My Hero Academia #7456,I Eat Tomatoes,Sci-Fi,5.501333333333333,81927,Completed
Solo Leveling #7457,Goose Five,Comedy,7.381333333333333,2903,Hiatus
Dungeon Defense #7458,Heavenly Silkworm Potato,Fantasy,7.334333333333333,89265,Ongoing
Reincarnation of the Strongest Sword God #7459,Nokdu,Drama,9.088999999999999,61081,Ongoing
Dungeon Defense #7460,Kim Jeongho,Action,5.360333333333333,22709,Completed
One Piece #7461,Chugong,Action,7.804333333333333,48450,Ongoing
Tokyo Ghoul #7462,Zhu Hong,Romance,7.068,66669,Ongoing
Overlord #7463,Sui Ishida,Drama,9.606,81388,Ongoing
Trash of the Count’s Family #7464,Tite Kubo,Horror,8.321333333333333,13273,Ongoing
Douluo Dalu #7465,Reki Kawahara,Action,6.206333333333333,90998,Hiatus
Sword Art Online #7466,Heavenly Silkworm Potato,Comedy,5.485666666666667,95687,Hiatus
Battle Through the Heavens #7467,Goose Five,Fantasy,5.125333333333334,56505,Hiatus
Omniscient Reader's Viewpoint #7468,Sui Ishida,Comedy,5.062666666666667,48620,Hiatus
Battle Through the Heavens #7469,Reki Kawahara,Romance,9.277000000000001,35491,Hiatus
Re:Zero #7470,Yoo Ryeo Han,Romance,7.428333333333333,86836,Completed
Tokyo Ghoul #7471,Chugong,Romance,7.146333333333333,96282,Ongoing
I Shall Seal the Heavens #7472,Sui Ishida,Fantasy,7.914,52471,Hiatus
My Hero Academia #7473,Cheongcho,Horror,6.754666666666666,14366,Completed
Overlord #7474,Sui Ishida,Drama,7.851333333333333,31902,Completed
The King's Avatar #7475,Eiichiro Oda,Sci-Fi,8.587666666666665,98117,Completed
The Legendary Moonlight Sculptor #7476,Masashi Kishimoto,Action,6.394333333333333,70143,Hiatus
I Shall Seal the Heavens #7477,Koyoharu Gotouge,Adventure,9.606,61881,Completed
Release That Witch #7478,Kim Jeongho,Drama,7.2716666666666665,19815,Completed
Dungeon Defense #7479,Reki Kawahara,Drama,5.689333333333333,81279,Ongoing
Ranker Who Lives A Second Time #7480,Heavenly Silkworm Potato,Sci-Fi,7.851333333333333,10234,Ongoing
Attack on Titan #7481,MOKF,Romance,6.832999999999999,40633,Completed
Ranker Who Lives A Second Time #7482,MOKF,Action,8.822666666666667,60057,Hiatus
I Shall Seal the Heavens #7483,I Eat Tomatoes,Romance,5.219333333333333,86151,Hiatus
I Shall Seal the Heavens #7484,Cheongcho,Drama,5.861666666666666,66965,Ongoing
Release That Witch #7485,Reki Kawahara,Adventure,8.305666666666667,1319,Completed
Demon Slayer #7486,Sui Ishida,Sci-Fi,7.600666666666666,50585,Completed
Solo Leveling #7487,Sui Ishida,Drama,8.744333333333332,67688,Hiatus
The King's Avatar #7488,Heavenly Silkworm Potato,Sci-Fi,5.7989999999999995,61487,Hiatus
Trash of the Count’s Family #7489,Sui Ishida,Romance,5.329,98861,Hiatus
Sword Art Online #7490,Cocooned Cow,Drama,8.274333333333333,87963,Ongoing
The Legendary Moonlight Sculptor #7491,I Eat Tomatoes,Horror,5.548333333333334,1877,Ongoing
Desolate Era #7492,Koyoharu Gotouge,Horror,8.775666666666666,5369,Hiatus
Sword Art Online #7493,Kim Jeongho,Horror,5.987,67319,Ongoing
Reincarnation of the Strongest Sword God #7494,Tappei Nagatsuki,Sci-Fi,9.7,21309,Hiatus
Desolate Era #7495,Drunken Blue,Horror,6.707666666666666,15745,Completed
Overgeared #7496,Tite Kubo,Fantasy,7.146333333333333,94550,Hiatus
Trash of the Count’s Family #7497,Jeong Gong,Sci-Fi,7.584999999999999,92332,Completed
Naruto #7498,Toika,Romance,7.1306666666666665,58623,Completed
Battle Through the Heavens #7499,Nokdu,Comedy,5.062666666666667,40272,Hiatus
The King's Avatar #7500,Wo Chi Xi Hong Shi,Horror,7.866999999999999,20883,Ongoing
Solo Leveling #7501,Kohei Horikoshi,Horror,6.300333333333333,21146,Completed
One Piece #7502,Wo Chi Xi Hong Shi,Drama,9.214333333333332,56296,Ongoing
Bleach #7503,Toika,Drama,8.055,9137,Hiatus
Demon Slayer #7504,Tappei Nagatsuki,Drama,7.381333333333333,31014,Ongoing
Demon Slayer #7505,Chugong,Comedy,5.955666666666667,62893,Ongoing
Douluo Dalu #7506,Yoo Ryeo Han,Fantasy,9.621666666666666,9665,Hiatus
Desolate Era #7507,I Eat Tomatoes,Sci-Fi,7.726,38443,Ongoing
Release That Witch #7508,Nokdu,Fantasy,8.070666666666666,82761,Completed
Desolate Era #7509,Sing Shong,Horror,5.673666666666667,67251,Ongoing
Against the Gods #7510,MOKF,Romance,9.167333333333332,62072,Ongoing
Desolate Era #7511,Wo Chi Xi Hong Shi,Drama,6.754666666666666,1571,Hiatus
Trash of the Count’s Family #7512,Koyoharu Gotouge,Drama,5.548333333333334,24202,Ongoing
Demon Slayer #7513,Blue Butterfly,Horror,5.94,61089,Ongoing
Dungeon Defense #7514,Nam Heesung,Horror,6.284666666666666,12070,Ongoing
Sword Art Online #7515,Tappei Nagatsuki,Action,8.572,9150,Completed
Overlord #7516,Drunken Blue,Fantasy,5.203666666666667,8126,Completed
Reincarnation of the Strongest Sword God #7517,Heavenly Silkworm Potato,Fantasy,7.036666666666666,34447,Hiatus
Battle Through the Heavens #7518,Koyoharu Gotouge,Romance,7.600666666666666,45305,Ongoing
Stellar Transformation #7519,Er Gen,Romance,7.773,82422,Completed
Douluo Dalu #7520,Reki Kawahara,Romance,7.491,10329,Ongoing
Battle Through the Heavens #7521,Kim Jeongho,Action,6.832999999999999,56851,Ongoing
Martial World #7522,Er Gen,Comedy,6.316,92694,Ongoing
Against the Gods #7523,Tang Jia San Shao,Drama,5.814666666666667,21075,Completed
Douluo Dalu #7524,I Eat Tomatoes,Comedy,5.720666666666666,41582,Completed
Overlord #7525,Nokdu,Action,6.049666666666666,84954,Hiatus
Sword Art Online #7526,Wo Chi Xi Hong Shi,Drama,5.579666666666666,87922,Ongoing
Stellar Transformation #7527,Tappei Nagatsuki,Horror,5.078333333333333,26859,Ongoing
The Second Coming of Gluttony #7528,Tang Jia San Shao,Adventure,7.35,85511,Ongoing
Stellar Transformation #7529,Cheongcho,Adventure,8.055,21067,Completed
My Hero Academia #7530,Er Gen,Adventure,5.094,90149,Hiatus
Against the Gods #7531,Tite Kubo,Comedy,9.386666666666667,84843,Completed
Dungeon Defense #7532,Wo Chi Xi Hong Shi,Romance,6.253333333333333,3323,Ongoing
Martial World #7533,Er Gen,Action,6.488333333333333,19728,Hiatus
Attack on Titan #7534,Blue Butterfly,Fantasy,9.370999999999999,63520,Hiatus
Sword Art Online #7535,Toika,Drama,9.198666666666664,15951,Hiatus
Release That Witch #7536,Tang Jia San Shao,Action,9.386666666666667,78792,Hiatus
Re:Zero #7537,Hajime Isayama,Comedy,6.488333333333333,84428,Completed
Omniscient Reader's Viewpoint #7538,Nokdu,Fantasy,5.861666666666666,74187,Hiatus
Reincarnation of the Strongest Sword God #7539,Nam Heesung,Sci-Fi,9.7,83844,Hiatus
Ranker Who Lives A Second Time #7540,Hajime Isayama,Sci-Fi,8.963666666666667,27160,Hiatus
Overlord #7541,Reki Kawahara,Romance,8.180333333333333,19531,Completed
Overgeared #7542,Koyoharu Gotouge,Action,5.861666666666666,94712,Hiatus
Naruto #7543,Drunken Blue,Comedy,7.287333333333333,39753,Ongoing
Dungeon Defense #7544,Heavenly Silkworm Potato,Action,9.136,73011,Ongoing
Demon Slayer #7545,Jeong Gong,Romance,8.572,65761,Ongoing
Overlord #7546,Tappei Nagatsuki,Fantasy,9.073333333333332,43930,Ongoing
Release That Witch #7547,Sing Shong,Sci-Fi,8.995,79489,Completed
One Piece #7548,Nam Heesung,Romance,7.804333333333333,27965,Hiatus
Re:Zero #7549,Chugong,Drama,8.634666666666666,17056,Hiatus
Against the Gods #7550,Koyoharu Gotouge,Fantasy,6.237666666666667,95911,Hiatus
The Second Coming of Gluttony #7551,Reki Kawahara,Horror,8.650333333333332,50440,Completed
Trash of the Count’s Family #7552,Cheongcho,Fantasy,6.801666666666666,84693,Hiatus
Trash of the Count’s Family #7553,Drunken Blue,Drama,8.901,66549,Hiatus
Douluo Dalu #7554,Goose Five,Romance,6.1593333333333335,93873,Ongoing
A Returner’s Magic Should Be Special #7555,Kim Jeongho,Action,8.995,68883,Hiatus
A Returner’s Magic Should Be Special #7556,Kim Jeongho,Adventure,6.237666666666667,12632,Completed
My Hero Academia #7557,Toika,Action,7.396999999999999,45624,Completed
A Returner’s Magic Should Be Special #7558,Nokdu,Drama,8.415333333333333,67030,Completed
One Piece #7559,Hajime Isayama,Action,9.073333333333332,95433,Completed
Desolate Era #7560,Blue Butterfly,Adventure,6.331666666666667,73726,Hiatus
One Piece #7561,Nam Heesung,Drama,7.569333333333333,52703,Hiatus
Omniscient Reader's Viewpoint #7562,Tang Jia San Shao,Action,9.057666666666666,20017,Hiatus
Sword Art Online #7563,Zhu Hong,Drama,8.352666666666666,14167,Hiatus
I Shall Seal the Heavens #7564,Yoo Ryeo Han,Comedy,8.806999999999999,17979,Hiatus
Reincarnation of the Strongest Sword God #7565,Tang Jia San Shao,Comedy,6.958333333333333,22631,Ongoing
Overlord #7566,Drunken Blue,Comedy,6.112333333333333,97916,Hiatus
One Piece #7567,Er Gen,Horror,9.323999999999998,29910,Ongoing
Sword Art Online #7568,Reki Kawahara,Romance,6.378666666666666,81565,Hiatus
A Returner’s Magic Should Be Special #7569,Kohei Horikoshi,Comedy,5.564,49354,Ongoing
Coiling Dragon #7570,Eiichiro Oda,Fantasy,8.540666666666667,18874,Hiatus
Bleach #7571,Sing Shong,Romance,5.705,65265,Hiatus
Omniscient Reader's Viewpoint #7572,Heavenly Silkworm Potato,Action,9.183,48293,Hiatus
The Second Coming of Gluttony #7573,Koyoharu Gotouge,Action,5.642333333333333,46910,Hiatus
My Hero Academia #7574,Hajime Isayama,Sci-Fi,5.7989999999999995,26476,Hiatus
Against the Gods #7575,Cheongcho,Romance,7.099333333333332,46112,Ongoing
Tokyo Ghoul #7576,Masashi Kishimoto,Adventure,5.156666666666667,23321,Completed
I Shall Seal the Heavens #7577,Hajime Isayama,Drama,9.386666666666667,77770,Hiatus
Desolate Era #7578,Chugong,Action,6.723333333333333,98596,Ongoing
One Piece #7579,Jeong Gong,Action,8.149,35814,Ongoing
Release That Witch #7580,Nam Heesung,Adventure,8.885333333333334,55236,Hiatus
Demon Slayer #7581,Drunken Blue,Fantasy,9.339666666666666,94765,Ongoing
The Second Coming of Gluttony #7582,Hajime Isayama,Action,5.579666666666666,36321,Hiatus
Attack on Titan #7583,Cocooned Cow,Horror,8.415333333333333,54134,Hiatus
Martial World #7584,Reki Kawahara,Comedy,6.2219999999999995,37504,Hiatus
Trash of the Count’s Family #7585,Eiichiro Oda,Drama,8.791333333333332,93728,Ongoing
Coiling Dragon #7586,Blue Butterfly,Action,9.026333333333334,72197,Hiatus
The Second Coming of Gluttony #7587,Cocooned Cow,Sci-Fi,6.002666666666666,82903,Completed
Omniscient Reader's Viewpoint #7588,Nam Heesung,Romance,9.120333333333331,32418,Hiatus
A Returner’s Magic Should Be Special #7589,Yoo Ryeo Han,Comedy,8.587666666666665,92645,Completed
I Shall Seal the Heavens #7590,Goose Five,Romance,6.41,89402,Completed
Re:Zero #7591,Sui Ishida,Adventure,9.512,46008,Completed
Dungeon Defense #7592,Zhu Hong,Drama,5.125333333333334,53297,Hiatus
The Second Coming of Gluttony #7593,Reki Kawahara,Horror,5.423,21711,Hiatus
Battle Through the Heavens #7594,Eiichiro Oda,Sci-Fi,7.005333333333333,82771,Hiatus
Sword Art Online #7595,Blue Butterfly,Action,6.190666666666666,87255,Ongoing
Sword Art Online #7596,Masashi Kishimoto,Fantasy,8.086333333333332,80208,Hiatus
Douluo Dalu #7597,Hajime Isayama,Romance,5.501333333333333,39964,Ongoing
The Second Coming of Gluttony #7598,Goose Five,Fantasy,8.76,46688,Ongoing
Trash of the Count’s Family #7599,Koyoharu Gotouge,Drama,7.584999999999999,6710,Hiatus
Attack on Titan #7600,Heavenly Silkworm Potato,Sci-Fi,8.305666666666667,25862,Completed
Attack on Titan #7601,Sui Ishida,Action,6.112333333333333,76567,Ongoing
Douluo Dalu #7602,Heavenly Silkworm Potato,Comedy,6.3629999999999995,40048,Hiatus
Reincarnation of the Strongest Sword God #7603,Nokdu,Romance,5.626666666666667,10908,Ongoing
Overgeared #7604,Tang Jia San Shao,Sci-Fi,5.579666666666666,50753,Hiatus
Overgeared #7605,Yoo Ryeo Han,Fantasy,5.752,34529,Completed
Overlord #7606,Zhu Hong,Horror,5.94,43395,Hiatus
Trash of the Count’s Family #7607,Masashi Kishimoto,Action,5.642333333333333,55162,Hiatus
Demon Slayer #7608,Tite Kubo,Horror,7.6946666666666665,36568,Completed
Battle Through the Heavens #7609,Kim Jeongho,Romance,6.394333333333333,45348,Ongoing
Sword Art Online #7610,Cheongcho,Drama,5.219333333333333,36562,Completed
Martial World #7611,Yoo Ryeo Han,Comedy,7.068,12887,Completed
Release That Witch #7612,Blue Butterfly,Drama,7.4126666666666665,80546,Hiatus
Omniscient Reader's Viewpoint #7613,Toika,Sci-Fi,6.738999999999999,54368,Hiatus
The Second Coming of Gluttony #7614,Nam Heesung,Comedy,7.256,82483,Ongoing
Attack on Titan #7615,Drunken Blue,Action,9.606,65316,Ongoing
The King's Avatar #7616,Cheongcho,Adventure,5.031333333333333,43555,Completed
Against the Gods #7617,Sui Ishida,Fantasy,9.465,49884,Hiatus
Overgeared #7618,Cheongcho,Fantasy,7.381333333333333,36487,Completed
Omniscient Reader's Viewpoint #7619,Goose Five,Horror,6.2219999999999995,26085,Completed
Martial World #7620,I Eat Tomatoes,Horror,8.477999999999998,75990,Completed
Omniscient Reader's Viewpoint #7621,Masashi Kishimoto,Sci-Fi,6.9896666666666665,48694,Completed
My Hero Academia #7622,Nokdu,Sci-Fi,7.7573333333333325,42725,Ongoing
Tokyo Ghoul #7623,I Eat Tomatoes,Fantasy,5.548333333333334,59644,Ongoing
Battle Through the Heavens #7624,Tappei Nagatsuki,Romance,8.540666666666667,47121,Ongoing
Ranker Who Lives A Second Time #7625,I Eat Tomatoes,Romance,8.493666666666666,64808,Hiatus
The Legendary Moonlight Sculptor #7626,I Eat Tomatoes,Drama,5.814666666666667,48278,Hiatus
Overlord #7627,Tang Jia San Shao,Fantasy,9.433666666666667,68067,Ongoing
Overgeared #7628,Tang Jia San Shao,Adventure,6.065333333333333,79960,Hiatus
Stellar Transformation #7629,Blue Butterfly,Romance,6.598,99199,Ongoing
Overgeared #7630,Chugong,Romance,5.438666666666666,49658,Hiatus
I Shall Seal the Heavens #7631,Eiichiro Oda,Adventure,7.2716666666666665,58685,Completed
Bleach #7632,Blue Butterfly,Fantasy,7.365666666666666,5121,Hiatus
The King's Avatar #7633,Yoo Ryeo Han,Horror,5.282,27275,Completed
I Shall Seal the Heavens #7634,Sui Ishida,Drama,9.167333333333332,96172,Completed
The King's Avatar #7635,Sui Ishida,Action,5.893,57499,Completed
Bleach #7636,Blue Butterfly,Fantasy,8.509333333333332,5214,Ongoing
My Hero Academia #7637,Kugane Maruyama,Romance,6.832999999999999,87010,Completed
Reincarnation of the Strongest Sword God #7638,Yoo Ryeo Han,Adventure,8.540666666666667,59950,Ongoing
Trash of the Count’s Family #7639,Jeong Gong,Comedy,5.6579999999999995,21415,Completed
Douluo Dalu #7640,Er Gen,Comedy,6.738999999999999,38845,Ongoing
Martial World #7641,Reki Kawahara,Horror,7.647666666666666,39936,Completed
Douluo Dalu #7642,Er Gen,Fantasy,8.274333333333333,70398,Ongoing
Battle Through the Heavens #7643,Heavenly Silkworm Potato,Comedy,5.611,39246,Hiatus
Omniscient Reader's Viewpoint #7644,Wo Chi Xi Hong Shi,Adventure,9.339666666666666,69422,Ongoing
Martial World #7645,Cocooned Cow,Adventure,7.224666666666666,30238,Ongoing
Sword Art Online #7646,Drunken Blue,Horror,5.156666666666667,4111,Ongoing
Overgeared #7647,Goose Five,Action,6.425666666666666,73574,Completed
The King's Avatar #7648,Kugane Maruyama,Action,9.323999999999998,19648,Completed
Desolate Era #7649,Tite Kubo,Fantasy,5.109666666666667,99517,Completed
The Legendary Moonlight Sculptor #7650,Sing Shong,Romance,8.76,24871,Ongoing
Ranker Who Lives A Second Time #7651,Wo Chi Xi Hong Shi,Romance,6.347333333333333,13100,Hiatus
Battle Through the Heavens #7652,Goose Five,Action,8.352666666666666,17196,Hiatus
Martial World #7653,Tang Jia San Shao,Fantasy,8.133333333333333,38826,Ongoing
One Piece #7654,Er Gen,Drama,8.665999999999999,69049,Completed
Naruto #7655,Tang Jia San Shao,Comedy,8.854,60857,Completed
Reincarnation of the Strongest Sword God #7656,Masashi Kishimoto,Drama,5.109666666666667,50560,Completed
Overgeared #7657,Hajime Isayama,Horror,9.465,43075,Hiatus
One Piece #7658,Kim Jeongho,Adventure,5.047,92202,Ongoing
Attack on Titan #7659,Sing Shong,Drama,8.321333333333333,61666,Ongoing
I Shall Seal the Heavens #7660,Jeong Gong,Romance,7.663333333333334,37210,Hiatus
Desolate Era #7661,Nokdu,Comedy,9.104666666666667,5684,Completed
Omniscient Reader's Viewpoint #7662,MOKF,Comedy,9.057666666666666,86404,Completed
My Hero Academia #7663,Blue Butterfly,Sci-Fi,7.6946666666666665,30619,Completed
Tokyo Ghoul #7664,Masashi Kishimoto,Sci-Fi,5.908666666666667,9804,Hiatus
Stellar Transformation #7665,Nokdu,Horror,8.572,59543,Hiatus
Coiling Dragon #7666,Kim Jeongho,Comedy,6.425666666666666,14712,Hiatus
Re:Zero #7667,Cheongcho,Romance,5.924333333333333,14244,Hiatus
I Shall Seal the Heavens #7668,Blue Butterfly,Horror,9.026333333333334,67175,Completed
Demon Slayer #7669,Nam Heesung,Action,6.692,79404,Completed
Battle Through the Heavens #7670,Cheongcho,Drama,9.198666666666664,10957,Completed
Solo Leveling #7671,Masashi Kishimoto,Action,9.245666666666665,11418,Hiatus
Overlord #7672,Blue Butterfly,Fantasy,7.491,90879,Hiatus
Coiling Dragon #7673,Eiichiro Oda,Drama,7.443999999999999,52702,Ongoing
Demon Slayer #7674,Wo Chi Xi Hong Shi,Horror,5.031333333333333,27037,Ongoing
Overlord #7675,Sui Ishida,Adventure,5.705,86725,Completed
Trash of the Count’s Family #7676,Heavenly Silkworm Potato,Fantasy,6.832999999999999,17157,Completed
Ranker Who Lives A Second Time #7677,Tite Kubo,Comedy,8.117666666666667,59294,Completed
The King's Avatar #7678,Heavenly Silkworm Potato,Sci-Fi,7.6946666666666665,94331,Completed
The King's Avatar #7679,Reki Kawahara,Sci-Fi,8.744333333333332,78537,Completed
The King's Avatar #7680,Kugane Maruyama,Sci-Fi,7.600666666666666,50296,Ongoing
The King's Avatar #7681,Jeong Gong,Action,7.835666666666667,15739,Completed
My Hero Academia #7682,Wo Chi Xi Hong Shi,Fantasy,8.368333333333332,9046,Ongoing
Desolate Era #7683,Wo Chi Xi Hong Shi,Romance,7.835666666666667,30589,Hiatus
Sword Art Online #7684,I Eat Tomatoes,Horror,6.927,84822,Ongoing
Overgeared #7685,Er Gen,Drama,9.590333333333332,6031,Completed
Coiling Dragon #7686,Goose Five,Horror,5.203666666666667,57804,Ongoing
Martial World #7687,Er Gen,Horror,5.783333333333333,21018,Completed
Desolate Era #7688,Cocooned Cow,Adventure,5.548333333333334,49526,Completed
Overgeared #7689,Chugong,Horror,8.587666666666665,33346,Hiatus
Douluo Dalu #7690,Heavenly Silkworm Potato,Action,6.817333333333333,81103,Ongoing
One Piece #7691,Tappei Nagatsuki,Drama,5.517,41461,Hiatus
A Returner’s Magic Should Be Special #7692,Toika,Comedy,6.786,9632,Ongoing
Demon Slayer #7693,Kugane Maruyama,Adventure,5.705,2236,Hiatus
Solo Leveling #7694,Cheongcho,Adventure,9.245666666666665,42821,Completed
Naruto #7695,Goose Five,Romance,8.431000000000001,39526,Ongoing
Martial World #7696,Kugane Maruyama,Drama,5.893,46443,Hiatus
Trash of the Count’s Family #7697,Toika,Romance,8.039333333333332,40028,Completed
Omniscient Reader's Viewpoint #7698,Cocooned Cow,Action,7.632,42133,Completed
One Piece #7699,Kugane Maruyama,Fantasy,9.323999999999998,40665,Hiatus
Sword Art Online #7700,Jeong Gong,Fantasy,8.196,44084,Completed
A Returner’s Magic Should Be Special #7701,Nokdu,Romance,9.637333333333332,60182,Hiatus
Stellar Transformation #7702,Drunken Blue,Adventure,8.29,20086,Ongoing
Battle Through the Heavens #7703,Kugane Maruyama,Fantasy,5.6579999999999995,26790,Hiatus
Sword Art Online #7704,Sui Ishida,Action,8.524999999999999,79946,Hiatus
My Hero Academia #7705,Tang Jia San Shao,Sci-Fi,7.522333333333332,8668,Ongoing
Overlord #7706,I Eat Tomatoes,Sci-Fi,6.3629999999999995,63503,Hiatus
Sword Art Online #7707,Kugane Maruyama,Sci-Fi,6.817333333333333,23440,Hiatus
Coiling Dragon #7708,Nokdu,Drama,8.947999999999999,46032,Completed
Attack on Titan #7709,Blue Butterfly,Comedy,6.582333333333333,71791,Hiatus
Attack on Titan #7710,Sing Shong,Horror,5.203666666666667,21910,Completed
The Legendary Moonlight Sculptor #7711,Toika,Sci-Fi,5.297666666666666,90737,Hiatus
Naruto #7712,Sing Shong,Romance,6.895666666666666,46779,Completed
My Hero Academia #7713,Wo Chi Xi Hong Shi,Horror,6.300333333333333,71220,Completed
Attack on Titan #7714,MOKF,Sci-Fi,7.804333333333333,88293,Ongoing
Douluo Dalu #7715,Wo Chi Xi Hong Shi,Sci-Fi,5.376,84281,Hiatus
My Hero Academia #7716,Kim Jeongho,Drama,7.7573333333333325,2868,Completed
Overgeared #7717,I Eat Tomatoes,Fantasy,9.010666666666665,21826,Hiatus
Sword Art Online #7718,Nam Heesung,Action,7.256,47512,Completed
Release That Witch #7719,Heavenly Silkworm Potato,Fantasy,6.629333333333333,38864,Hiatus
Re:Zero #7720,Er Gen,Horror,6.911333333333333,11653,Ongoing
Reincarnation of the Strongest Sword God #7721,Drunken Blue,Adventure,9.606,1277,Ongoing
The Second Coming of Gluttony #7722,MOKF,Horror,6.049666666666666,5889,Completed
Dungeon Defense #7723,Nokdu,Drama,9.026333333333334,47439,Completed
Martial World #7724,Koyoharu Gotouge,Fantasy,5.125333333333334,9282,Hiatus
Attack on Titan #7725,Zhu Hong,Drama,9.433666666666667,29344,Completed
Omniscient Reader's Viewpoint #7726,Zhu Hong,Horror,9.465,12333,Ongoing
Re:Zero #7727,Blue Butterfly,Fantasy,7.491,67168,Hiatus
The Second Coming of Gluttony #7728,Kohei Horikoshi,Action,6.801666666666666,71223,Hiatus
Coiling Dragon #7729,Tang Jia San Shao,Comedy,8.556333333333331,53871,Ongoing
Reincarnation of the Strongest Sword God #7730,Kohei Horikoshi,Fantasy,9.418,19321,Hiatus
Sword Art Online #7731,Reki Kawahara,Romance,8.791333333333332,66219,Ongoing
Martial World #7732,Goose Five,Comedy,9.088999999999999,87094,Hiatus
Douluo Dalu #7733,Koyoharu Gotouge,Drama,8.243,50572,Completed
Stellar Transformation #7734,MOKF,Fantasy,6.9896666666666665,34276,Hiatus
Against the Gods #7735,Nokdu,Sci-Fi,6.065333333333333,20279,Hiatus
Naruto #7736,Tappei Nagatsuki,Drama,9.370999999999999,74797,Completed
Sword Art Online #7737,Nam Heesung,Fantasy,5.8773333333333335,89705,Completed
Bleach #7738,Chugong,Adventure,6.284666666666666,97439,Completed
Naruto #7739,Tite Kubo,Sci-Fi,9.308333333333334,33311,Hiatus
The King's Avatar #7740,I Eat Tomatoes,Romance,7.522333333333332,56302,Completed
I Shall Seal the Heavens #7741,Heavenly Silkworm Potato,Drama,7.161999999999999,82022,Hiatus
Overlord #7742,Er Gen,Comedy,6.8486666666666665,40796,Ongoing
Overgeared #7743,Eiichiro Oda,Horror,6.754666666666666,85106,Hiatus
I Shall Seal the Heavens #7744,Jeong Gong,Comedy,7.428333333333333,13473,Completed
Overlord #7745,Eiichiro Oda,Comedy,7.616333333333333,28493,Hiatus
Stellar Transformation #7746,Kim Jeongho,Comedy,6.519666666666667,77387,Hiatus
Coiling Dragon #7747,Heavenly Silkworm Potato,Sci-Fi,7.115,22344,Hiatus
Solo Leveling #7748,I Eat Tomatoes,Drama,7.005333333333333,96639,Hiatus
Coiling Dragon #7749,Heavenly Silkworm Potato,Romance,7.443999999999999,89933,Ongoing
Desolate Era #7750,Er Gen,Sci-Fi,7.632,50578,Hiatus
Martial World #7751,Tite Kubo,Fantasy,7.099333333333332,64518,Ongoing
Against the Gods #7752,Yoo Ryeo Han,Fantasy,8.634666666666666,81904,Ongoing
Douluo Dalu #7753,Koyoharu Gotouge,Comedy,8.665999999999999,71763,Ongoing
Coiling Dragon #7754,Nokdu,Horror,8.117666666666667,22144,Completed
Demon Slayer #7755,Nam Heesung,Fantasy,8.806999999999999,7084,Ongoing
Desolate Era #7756,Eiichiro Oda,Fantasy,9.073333333333332,31541,Hiatus
The Second Coming of Gluttony #7757,Er Gen,Fantasy,9.606,36017,Ongoing
Solo Leveling #7758,Er Gen,Drama,9.088999999999999,67749,Completed
Naruto #7759,Er Gen,Action,7.835666666666667,50930,Hiatus
Against the Gods #7760,Wo Chi Xi Hong Shi,Adventure,7.960999999999999,65004,Completed
Bleach #7761,Reki Kawahara,Action,5.188,70972,Hiatus
Martial World #7762,Jeong Gong,Fantasy,5.987,16066,Hiatus
Tokyo Ghoul #7763,I Eat Tomatoes,Comedy,9.433666666666667,97980,Completed
Desolate Era #7764,Jeong Gong,Comedy,5.689333333333333,54381,Hiatus
Dungeon Defense #7765,Sing Shong,Horror,5.438666666666666,13522,Completed
Martial World #7766,Kugane Maruyama,Sci-Fi,6.065333333333333,88322,Hiatus
