title,authors,genres,scored,popularty,status
Ranker Who Lives A Second Time #8157,Yoo Ryeo Han,Drama,3.68,27589,Ongoing
Release That Witch #8158,Goose Five,Romance,3.11,50863,Hiatus
Omniscient Reader's Viewpoint #8159,Chugong,Fantasy,4.36,67898,Ongoing
Tokyo Ghoul #8160,Er Gen,Sci-Fi,3.8,37950,Ongoing
Stellar Transformation #8161,Reki Kawahara,Fantasy,2.76,48717,Completed
Martial World #8162,Tite Kubo,Comedy,3.23,69154,Completed
The King's Avatar #8163,Tappei Nagatsuki,Action,3.67,11480,Hiatus
Solo Leveling #8164,MOKF,Romance,4.6,37401,Ongoing
The Legendary Moonlight Sculptor #8165,Cocooned Cow,Fantasy,2.78,49009,Hiatus
Battle Through the Heavens #8166,Cocooned Cow,Adventure,3.83,29664,Hiatus
Overgeared #8167,MOKF,Drama,3.52,7389,Ongoing
Ranker Who Lives A Second Time #8168,Masashi Kishimoto,Sci-Fi,2.23,98821,Hiatus
Tokyo Ghoul #8169,Goose Five,Action,4.18,12607,Completed
Overlord #8170,MOKF,Fantasy,4.08,70101,Ongoing
Reincarnation of the Strongest Sword God #8171,Nam Heesung,Horror,4.57,39139,Ongoing
I Shall Seal the Heavens #8172,Sing Shong,Romance,2.88,38906,Hiatus
Re:Zero #8173,Toika,Drama,2.21,60815,Completed
Overgeared #8174,Nokdu,Adventure,4.35,26593,Hiatus
Battle Through the Heavens #8175,Tite Kubo,Horror,4.03,70315,Ongoing
The Legendary Moonlight Sculptor #8176,Toika,Fantasy,2.71,97558,Completed
The Second Coming of Gluttony #8177,I Eat Tomatoes,Drama,3.92,57114,Completed
Trash of the Count’s Family #8178,MOKF,Sci-Fi,4.72,71411,Completed
Overgeared #8179,Toika,Comedy,3.77,58556,Hiatus
Martial World #8180,Cocooned Cow,Action,4.21,73718,Hiatus
I Shall Seal the Heavens #8181,Zhu Hong,Comedy,2.43,79763,Ongoing
Trash of the Count’s Family #8182,Heavenly Silkworm Potato,Action,3.37,64201,Hiatus
My Hero Academia #8183,Reki Kawahara,Fantasy,4.66,82707,Hiatus
A Returner’s Magic Should Be Special #8184,Kohei Horikoshi,Drama,3.66,15391,Completed
Attack on Titan #8185,Sui Ishida,Drama,2.47,46557,Completed
Omniscient Reader's Viewpoint #8186,Cocooned Cow,Horror,3.14,73114,Ongoing
Reincarnation of the Strongest Sword God #8187,Koyoharu Gotouge,Adventure,3.61,93945,Completed
Douluo Dalu #8188,Kim Jeongho,Adventure,3.95,57178,Hiatus
My Hero Academia #8189,Masashi Kishimoto,Romance,3.36,42702,Ongoing
The Legendary Moonlight Sculptor #8190,Chugong,Adventure,2.54,1705,Ongoing
One Piece #8191,Drunken Blue,Comedy,2.88,41063,Completed
I Shall Seal the Heavens #8192,I Eat Tomatoes,Adventure,3.39,80159,Hiatus
I Shall Seal the Heavens #8193,Cocooned Cow,Drama,3.81,25202,Ongoing
Trash of the Count’s Family #8194,Zhu Hong,Horror,2.42,56609,Hiatus
Ranker Who Lives A Second Time #8195,Reki Kawahara,Sci-Fi,4.51,58241,Ongoing
Overlord #8196,Drunken Blue,Action,2.66,69376,Hiatus
Desolate Era #8197,Tappei Nagatsuki,Fantasy,3.25,66739,Ongoing
Release That Witch #8198,Cocooned Cow,Sci-Fi,4.63,21937,Ongoing
A Returner’s Magic Should Be Special #8199,Kohei Horikoshi,Romance,2.26,81313,Hiatus
One Piece #8200,Goose Five,Fantasy,2.54,67654,Ongoing
Against the Gods #8201,Koyoharu Gotouge,Sci-Fi,2.66,59815,Completed
Attack on Titan #8202,Cheongcho,Fantasy,3.2,40339,Ongoing
The Legendary Moonlight Sculptor #8203,Tappei Nagatsuki,Romance,4.24,26825,Ongoing
Bleach #8204,Zhu Hong,Romance,2.86,64148,Ongoing
Naruto #8205,Koyoharu Gotouge,Action,3.35,78768,Hiatus
Sword Art Online #8206,Kugane Maruyama,Romance,4.22,56945,Ongoing
Re:Zero #8207,Koyoharu Gotouge,Drama,3.03,85144,Ongoing
A Returner’s Magic Should Be Special #8208,Hajime Isayama,Horror,2.94,92982,Completed
Sword Art Online #8209,Cheongcho,Comedy,2.22,54954,Ongoing
The King's Avatar #8210,Chugong,Action,4.06,98536,Ongoing
Trash of the Count’s Family #8211,Goose Five,Drama,2.77,67183,Completed
Coiling Dragon #8212,Toika,Horror,4.08,54518,Completed
A Returner’s Magic Should Be Special #8213,Tang Jia San Shao,Romance,3.84,11768,Ongoing
A Returner’s Magic Should Be Special #8214,I Eat Tomatoes,Action,3.64,69257,Ongoing
Dungeon Defense #8215,Kohei Horikoshi,Action,2.9,88406,Hiatus
Martial World #8216,Goose Five,Sci-Fi,3.8,23666,Ongoing
Douluo Dalu #8217,Sui Ishida,Drama,4.58,86534,Ongoing
Douluo Dalu #8218,Sui Ishida,Action,4.48,54848,Hiatus
One Piece #8219,Goose Five,Fantasy,2.92,67939,Ongoing
Sword Art Online #8220,Kohei Horikoshi,Fantasy,3.23,22258,Ongoing
I Shall Seal the Heavens #8221,Sing Shong,Horror,3.82,75883,Hiatus
Overgeared #8222,Nam Heesung,Adventure,4.72,86088,Ongoing
Trash of the Count’s Family #8223,Wo Chi Xi Hong Shi,Romance,4.13,3852,Completed
Bleach #8224,Nokdu,Comedy,4.26,89913,Completed
Douluo Dalu #8225,Er Gen,Action,3.83,72896,Completed
I Shall Seal the Heavens #8226,Kim Jeongho,Adventure,4.35,72335,Ongoing
The King's Avatar #8227,Tang Jia San Shao,Drama,4.0,7891,Ongoing
Coiling Dragon #8228,Cocooned Cow,Drama,2.15,67315,Hiatus
Desolate Era #8229,Kugane Maruyama,Sci-Fi,4.04,54120,Completed
Naruto #8230,Blue Butterfly,Fantasy,3.35,92960,Completed
Attack on Titan #8231,Kim Jeongho,Sci-Fi,2.86,99253,Ongoing
Ranker Who Lives A Second Time #8232,I Eat Tomatoes,Comedy,4.08,81925,Ongoing
Ranker Who Lives A Second Time #8233,Tite Kubo,Action,4.29,89020,Ongoing
Solo Leveling #8234,Kugane Maruyama,Romance,2.31,77828,Ongoing
Reincarnation of the Strongest Sword God #8235,Reki Kawahara,Horror,4.32,69545,Hiatus
Coiling Dragon #8236,Wo Chi Xi Hong Shi,Fantasy,3.35,98517,Hiatus
Battle Through the Heavens #8237,MOKF,Fantasy,3.03,95452,Completed
Coiling Dragon #8238,Sui Ishida,Horror,3.98,8195,Hiatus
Naruto #8239,Nam Heesung,Romance,3.76,56855,Completed
Coiling Dragon #8240,Chugong,Sci-Fi,3.68,80627,Completed
Tokyo Ghoul #8241,Yoo Ryeo Han,Action,3.6,81255,Hiatus
Overgeared #8242,Sing Shong,Adventure,4.11,35157,Hiatus
Dungeon Defense #8243,Yoo Ryeo Han,Sci-Fi,4.88,81798,Completed
Solo Leveling #8244,Blue Butterfly,Comedy,2.8,35782,Hiatus
Tokyo Ghoul #8245,Zhu Hong,Horror,2.4,67662,Ongoing
One Piece #8246,Yoo Ryeo Han,Comedy,4.28,89995,Hiatus
Demon Slayer #8247,MOKF,Sci-Fi,4.86,24569,Completed
Release That Witch #8248,Nam Heesung,Romance,4.67,28993,Hiatus
Dungeon Defense #8249,Toika,Romance,2.26,50185,Completed
Against the Gods #8250,Blue Butterfly,Comedy,2.11,95689,Hiatus
Battle Through the Heavens #8251,Toika,Fantasy,3.29,35534,Completed
Ranker Who Lives A Second Time #8252,Cocooned Cow,Adventure,3.22,31334,Completed
Omniscient Reader's Viewpoint #8253,Nam Heesung,Action,3.07,29747,Ongoing
The King's Avatar #8254,Kim Jeongho,Action,4.81,89639,Completed
I Shall Seal the Heavens #8255,Cocooned Cow,Romance,2.54,81387,Hiatus
Martial World #8256,MOKF,Drama,2.78,31103,Hiatus
Stellar Transformation #8257,Cocooned Cow,Horror,4.92,21935,Completed
My Hero Academia #8258,Toika,Comedy,4.59,48345,Hiatus
Attack on Titan #8259,Sing Shong,Action,2.92,42476,Ongoing
Coiling Dragon #8260,Chugong,Fantasy,2.59,26276,Ongoing
Trash of the Count’s Family #8261,Kohei Horikoshi,Sci-Fi,3.87,38438,Ongoing
Battle Through the Heavens #8262,Toika,Sci-Fi,3.05,53780,Completed
Release That Witch #8263,I Eat Tomatoes,Sci-Fi,4.23,64919,Completed
Bleach #8264,Sui Ishida,Comedy,2.25,74040,Hiatus
Naruto #8265,Cheongcho,Action,3.52,39021,Hiatus
Battle Through the Heavens #8266,Masashi Kishimoto,Action,2.02,82530,Completed
Demon Slayer #8267,Nam Heesung,Comedy,2.17,52545,Hiatus
Dungeon Defense #8268,Reki Kawahara,Horror,3.41,40978,Hiatus
Martial World #8269,Reki Kawahara,Adventure,2.75,11032,Hiatus
Martial World #8270,Sui Ishida,Comedy,4.64,2990,Completed
Release That Witch #8271,Reki Kawahara,Romance,3.1,96926,Ongoing
I Shall Seal the Heavens #8272,Wo Chi Xi Hong Shi,Horror,3.14,94901,Completed
Tokyo Ghoul #8273,Masashi Kishimoto,Adventure,2.08,33062,Hiatus
Demon Slayer #8274,Zhu Hong,Fantasy,3.12,69236,Completed
Coiling Dragon #8275,Zhu Hong,Romance,4.37,19297,Ongoing
Stellar Transformation #8276,Hajime Isayama,Romance,3.96,63627,Hiatus
Sword Art Online #8277,Eiichiro Oda,Adventure,2.51,18877,Hiatus
Re:Zero #8278,Nokdu,Adventure,4.39,54795,Ongoing
Overgeared #8279,Reki Kawahara,Sci-Fi,3.01,77904,Hiatus
Reincarnation of the Strongest Sword God #8280,Heavenly Silkworm Potato,Action,4.04,99893,Ongoing
Douluo Dalu #8281,Goose Five,Comedy,3.5,92767,Completed
Naruto #8282,Tappei Nagatsuki,Action,2.1,58441,Completed
Desolate Era #8283,Nokdu,Romance,2.74,9726,Completed
Solo Leveling #8284,Blue Butterfly,Drama,4.27,4115,Completed
Demon Slayer #8285,Nokdu,Fantasy,2.93,51465,Completed
The Second Coming of Gluttony #8286,Eiichiro Oda,Drama,4.16,28303,Completed
Stellar Transformation #8287,Eiichiro Oda,Comedy,2.38,51075,Ongoing
Against the Gods #8288,Koyoharu Gotouge,Sci-Fi,3.19,25329,Hiatus
Dungeon Defense #8289,Drunken Blue,Action,4.36,77443,Hiatus
Naruto #8290,Drunken Blue,Romance,4.1,20713,Completed
Coiling Dragon #8291,Nokdu,Fantasy,2.34,8517,Completed
Omniscient Reader's Viewpoint #8292,Yoo Ryeo Han,Comedy,2.61,83951,Completed
Ranker Who Lives A Second Time #8293,MOKF,Fantasy,3.17,29963,Ongoing
Naruto #8294,I Eat Tomatoes,Horror,4.34,77320,Ongoing
Overgeared #8295,Toika,Horror,3.41,19002,Completed
Overlord #8296,Masashi Kishimoto,Sci-Fi,4.64,85878,Ongoing
Overlord #8297,Koyoharu Gotouge,Sci-Fi,3.34,16224,Completed
Demon Slayer #8298,MOKF,Romance,3.79,81576,Ongoing
My Hero Academia #8299,Tang Jia San Shao,Horror,3.26,39030,Ongoing
Omniscient Reader's Viewpoint #8300,Yoo Ryeo Han,Sci-Fi,2.32,21129,Hiatus
Against the Gods #8301,Nam Heesung,Action,4.03,38801,Hiatus
Overgeared #8302,Er Gen,Action,4.47,75183,Ongoing
Desolate Era #8303,Goose Five,Fantasy,2.52,67643,Hiatus
Desolate Era #8304,Zhu Hong,Sci-Fi,4.49,45392,Hiatus
Sword Art Online #8305,Eiichiro Oda,Sci-Fi,3.01,38290,Hiatus
Reincarnation of the Strongest Sword God #8306,Er Gen,Sci-Fi,2.11,35099,Ongoing
Martial World #8307,Sing Shong,Drama,2.79,54166,Completed
Douluo Dalu #8308,Chugong,Adventure,4.86,90496,Ongoing
Battle Through the Heavens #8309,Sing Shong,Horror,4.87,2797,Completed
Solo Leveling #8310,Kugane Maruyama,Romance,2.6,30909,Ongoing
Tokyo Ghoul #8311,Hajime Isayama,Action,2.4,6126,Hiatus
Re:Zero #8312,Toika,Romance,2.49,75823,Hiatus
Re:Zero #8313,Zhu Hong,Comedy,4.02,75992,Completed
Coiling Dragon #8314,I Eat Tomatoes,Sci-Fi,2.57,32369,Hiatus
Coiling Dragon #8315,Yoo Ryeo Han,Adventure,2.07,20540,Ongoing
Solo Leveling #8316,Koyoharu Gotouge,Romance,3.04,86419,Ongoing
I Shall Seal the Heavens #8317,Goose Five,Comedy,2.24,30359,Hiatus
The Second Coming of Gluttony #8318,Cocooned Cow,Comedy,4.19,55356,Ongoing
Desolate Era #8319,Blue Butterfly,Sci-Fi,4.1,85797,Completed
Dungeon Defense #8320,Cocooned Cow,Fantasy,2.47,88542,Completed
A Returner’s Magic Should Be Special #8321,Heavenly Silkworm Potato,Romance,3.77,49407,Completed
Trash of the Count’s Family #8322,Koyoharu Gotouge,Adventure,2.81,46696,Hiatus
I Shall Seal the Heavens #8323,Eiichiro Oda,Action,2.02,33936,Completed
Overgeared #8324,Wo Chi Xi Hong Shi,Adventure,3.82,68618,Hiatus
Omniscient Reader's Viewpoint #8325,Chugong,Romance,4.1,20675,Hiatus
The King's Avatar #8326,Sing Shong,Romance,3.09,22766,Hiatus
Overgeared #8327,Chugong,Fantasy,3.73,85808,Hiatus
Desolate Era #8328,Sing Shong,Adventure,3.14,35792,Ongoing
Battle Through the Heavens #8329,Zhu Hong,Horror,3.0,40702,Completed
The Legendary Moonlight Sculptor #8330,Er Gen,Sci-Fi,3.08,20432,Ongoing
Ranker Who Lives A Second Time #8331,Toika,Horror,4.59,29784,Hiatus
Naruto #8332,Toika,Action,3.29,10449,Hiatus
Release That Witch #8333,Tang Jia San Shao,Horror,4.4,22458,Hiatus
My Hero Academia #8334,Drunken Blue,Drama,4.85,67333,Completed
The King's Avatar #8335,Hajime Isayama,Action,3.38,45922,Ongoing
Demon Slayer #8336,Tang Jia San Shao,Comedy,3.65,57150,Ongoing
Tokyo Ghoul #8337,Sui Ishida,Horror,3.48,53392,Completed
Release That Witch #8338,Hajime Isayama,Horror,3.18,43445,Ongoing
Sword Art Online #8339,Hajime Isayama,Horror,4.98,81260,Hiatus
The Legendary Moonlight Sculptor #8340,Toika,Fantasy,2.15,35265,Completed
Against the Gods #8341,Koyoharu Gotouge,Drama,4.18,61615,Completed
Desolate Era #8342,Goose Five,Fantasy,3.89,71081,Ongoing
Ranker Who Lives A Second Time #8343,Zhu Hong,Horror,3.09,86774,Ongoing
Re:Zero #8344,Jeong Gong,Adventure,4.86,29425,Hiatus
Overlord #8345,Toika,Romance,2.34,13488,Completed
Against the Gods #8346,Sing Shong,Fantasy,2.16,96555,Hiatus
Against the Gods #8347,Yoo Ryeo Han,Sci-Fi,3.57,44121,Hiatus
My Hero Academia #8348,Blue Butterfly,Sci-Fi,3.24,48834,Ongoing
Stellar Transformation #8349,Cocooned Cow,Comedy,2.96,84108,Ongoing
Against the Gods #8350,Chugong,Drama,2.98,65524,Completed
Omniscient Reader's Viewpoint #8351,Yoo Ryeo Han,Romance,2.28,98973,Ongoing
Against the Gods #8352,Jeong Gong,Comedy,2.77,59422,Hiatus
Desolate Era #8353,Kim Jeongho,Drama,2.59,72063,Completed
Solo Leveling #8354,Kohei Horikoshi,Action,2.19,17703,Completed
Trash of the Count’s Family #8355,Jeong Gong,Drama,2.52,24121,Completed
I Shall Seal the Heavens #8356,Cocooned Cow,Horror,3.84,22802,Completed
Sword Art Online #8357,Kim Jeongho,Comedy,4.37,84960,Ongoing
Douluo Dalu #8358,Kohei Horikoshi,Fantasy,2.85,41845,Hiatus
Sword Art Online #8359,MOKF,Action,2.79,91862,Hiatus
Douluo Dalu #8360,Blue Butterfly,Fantasy,3.0,82951,Ongoing
Coiling Dragon #8361,Nokdu,Romance,4.99,37135,Hiatus
Re:Zero #8362,Toika,Horror,2.28,14558,Ongoing
Stellar Transformation #8363,I Eat Tomatoes,Fantasy,2.4,29853,Hiatus
Martial World #8364,Tang Jia San Shao,Action,3.55,28956,Completed
The Legendary Moonlight Sculptor #8365,Goose Five,Adventure,4.2,53644,Completed
Re:Zero #8366,Tang Jia San Shao,Horror,2.6,6937,Completed
I Shall Seal the Heavens #8367,Yoo Ryeo Han,Action,4.39,81170,Ongoing
Naruto #8368,Kim Jeongho,Action,2.72,48737,Ongoing
Naruto #8369,Yoo Ryeo Han,Romance,4.32,12286,Hiatus
Reincarnation of the Strongest Sword God #8370,Nam Heesung,Adventure,2.58,33375,Hiatus
The Legendary Moonlight Sculptor #8371,Eiichiro Oda,Sci-Fi,2.33,80272,Hiatus
Re:Zero #8372,Yoo Ryeo Han,Romance,3.17,79686,Completed
Tokyo Ghoul #8373,Sui Ishida,Horror,4.78,99453,Completed
Dungeon Defense #8374,Er Gen,Drama,4.83,56817,Ongoing
Sword Art Online #8375,Toika,Sci-Fi,2.15,82658,Completed
Overlord #8376,Sing Shong,Romance,3.12,67731,Hiatus
My Hero Academia #8377,Toika,Action,2.44,47812,Ongoing
Dungeon Defense #8378,Wo Chi Xi Hong Shi,Action,2.78,40021,Completed
Bleach #8379,Er Gen,Action,3.85,34427,Completed
Demon Slayer #8380,Er Gen,Adventure,4.21,37371,Hiatus
Ranker Who Lives A Second Time #8381,Kugane Maruyama,Comedy,4.05,27742,Hiatus
Release That Witch #8382,Chugong,Fantasy,3.74,22118,Completed
Naruto #8383,Jeong Gong,Drama,2.58,26058,Completed
Trash of the Count’s Family #8384,Nam Heesung,Sci-Fi,3.15,9602,Ongoing
Martial World #8385,Zhu Hong,Horror,2.44,53338,Ongoing
Martial World #8386,Kim Jeongho,Romance,4.13,62451,Ongoing
Trash of the Count’s Family #8387,Tang Jia San Shao,Romance,2.54,31783,Hiatus
Battle Through the Heavens #8388,Masashi Kishimoto,Sci-Fi,3.11,19322,Completed
Tokyo Ghoul #8389,Kohei Horikoshi,Comedy,3.79,61413,Ongoing
Naruto #8390,Cocooned Cow,Drama,2.79,91974,Completed
Against the Gods #8391,Tang Jia San Shao,Romance,3.69,25028,Ongoing
Against the Gods #8392,Kim Jeongho,Horror,2.52,74317,Hiatus
The Second Coming of Gluttony #8393,Hajime Isayama,Comedy,2.61,53530,Ongoing
Re:Zero #8394,Wo Chi Xi Hong Shi,Sci-Fi,3.16,60883,Ongoing
A Returner’s Magic Should Be Special #8395,Wo Chi Xi Hong Shi,Action,3.78,94688,Ongoing
The Second Coming of Gluttony #8396,Sing Shong,Drama,2.64,75986,Hiatus
Solo Leveling #8397,Reki Kawahara,Drama,3.63,62707,Hiatus
Trash of the Count’s Family #8398,Reki Kawahara,Action,2.03,22518,Ongoing
Douluo Dalu #8399,Wo Chi Xi Hong Shi,Action,4.81,59071,Completed
Omniscient Reader's Viewpoint #8400,Reki Kawahara,Fantasy,3.4,68406,Hiatus
The Legendary Moonlight Sculptor #8401,Masashi Kishimoto,Comedy,3.83,71974,Completed
Against the Gods #8402,Kim Jeongho,Drama,2.03,94155,Hiatus
Against the Gods #8403,Tite Kubo,Romance,4.06,62809,Hiatus
My Hero Academia #8404,Tappei Nagatsuki,Adventure,2.04,98906,Completed
Sword Art Online #8405,Kugane Maruyama,Action,2.9,71165,Completed
The Legendary Moonlight Sculptor #8406,Toika,Drama,4.33,17983,Completed
The King's Avatar #8407,Heavenly Silkworm Potato,Horror,3.05,22641,Ongoing
Attack on Titan #8408,Drunken Blue,Comedy,4.54,2378,Hiatus
Solo Leveling #8409,Kugane Maruyama,Drama,2.42,6915,Ongoing
Bleach #8410,Toika,Drama,2.27,96795,Hiatus
Overgeared #8411,Goose Five,Action,2.55,16815,Hiatus
Solo Leveling #8412,Heavenly Silkworm Potato,Fantasy,4.15,41383,Ongoing
Douluo Dalu #8413,Kim Jeongho,Drama,4.16,88669,Hiatus
Sword Art Online #8414,Sing Shong,Fantasy,2.43,47557,Completed
The Legendary Moonlight Sculptor #8415,Hajime Isayama,Adventure,4.43,55982,Ongoing
One Piece #8416,Kim Jeongho,Fantasy,2.8,87441,Ongoing
Tokyo Ghoul #8417,Heavenly Silkworm Potato,Comedy,4.03,58202,Ongoing
Douluo Dalu #8418,Sui Ishida,Comedy,2.14,44244,Ongoing
I Shall Seal the Heavens #8419,Cheongcho,Horror,2.76,86788,Hiatus
Against the Gods #8420,Cheongcho,Sci-Fi,2.14,3933,Ongoing
Tokyo Ghoul #8421,Chugong,Fantasy,2.13,68020,Hiatus
Overlord #8422,MOKF,Romance,2.74,11738,Completed
The King's Avatar #8423,Jeong Gong,Fantasy,2.47,73464,Hiatus
Douluo Dalu #8424,Sui Ishida,Romance,2.93,46930,Ongoing
Coiling Dragon #8425,Kohei Horikoshi,Sci-Fi,2.49,9741,Completed
Battle Through the Heavens #8426,Eiichiro Oda,Action,4.51,11272,Ongoing
Release That Witch #8427,Sing Shong,Horror,2.18,79179,Completed
Attack on Titan #8428,Tappei Nagatsuki,Sci-Fi,2.71,24096,Hiatus
A Returner’s Magic Should Be Special #8429,Tang Jia San Shao,Romance,2.6,26203,Ongoing
Battle Through the Heavens #8430,Cheongcho,Comedy,3.02,50188,Completed
Release That Witch #8431,Sing Shong,Sci-Fi,2.53,61522,Hiatus
The Second Coming of Gluttony #8432,MOKF,Drama,4.77,98173,Ongoing
Stellar Transformation #8433,Wo Chi Xi Hong Shi,Adventure,2.14,50745,Completed
Ranker Who Lives A Second Time #8434,Kim Jeongho,Fantasy,4.42,35275,Ongoing
A Returner’s Magic Should Be Special #8435,Eiichiro Oda,Sci-Fi,4.35,55425,Hiatus
Bleach #8436,MOKF,Adventure,2.91,29816,Hiatus
Stellar Transformation #8437,Tang Jia San Shao,Drama,2.71,5488,Ongoing
Battle Through the Heavens #8438,Sing Shong,Sci-Fi,4.88,5936,Hiatus
The Second Coming of Gluttony #8439,Nokdu,Horror,2.08,45315,Ongoing
Sword Art Online #8440,MOKF,Comedy,3.65,98699,Completed
Re:Zero #8441,Goose Five,Romance,2.93,49548,Hiatus
Re:Zero #8442,Tite Kubo,Comedy,2.25,93668,Ongoing
Ranker Who Lives A Second Time #8443,I Eat Tomatoes,Drama,4.18,18037,Hiatus
I Shall Seal the Heavens #8444,Sing Shong,Romance,3.44,77819,Ongoing
Omniscient Reader's Viewpoint #8445,Kugane Maruyama,Drama,4.86,53479,Ongoing
The Second Coming of Gluttony #8446,Sing Shong,Fantasy,3.45,49841,Ongoing
Demon Slayer #8447,Goose Five,Sci-Fi,4.78,89851,Completed
The Legendary Moonlight Sculptor #8448,Drunken Blue,Fantasy,3.01,63318,Ongoing
Against the Gods #8449,Jeong Gong,Romance,4.0,41583,Hiatus
Stellar Transformation #8450,Er Gen,Sci-Fi,4.94,28103,Ongoing
Trash of the Count’s Family #8451,Sing Shong,Comedy,2.17,72543,Completed
Re:Zero #8452,Cocooned Cow,Action,3.63,36320,Completed
Release That Witch #8453,Toika,Drama,2.36,32102,Hiatus
One Piece #8454,Eiichiro Oda,Adventure,4.03,18873,Completed
The King's Avatar #8455,Eiichiro Oda,Fantasy,3.24,39731,Ongoing
Omniscient Reader's Viewpoint #8456,Er Gen,Action,3.43,84048,Hiatus
Ranker Who Lives A Second Time #8457,Kugane Maruyama,Drama,2.28,57000,Completed
Ranker Who Lives A Second Time #8458,Toika,Horror,2.16,50350,Hiatus
Re:Zero #8459,Yoo Ryeo Han,Adventure,3.74,46473,Ongoing
Douluo Dalu #8460,Masashi Kishimoto,Comedy,3.42,65986,Hiatus
Bleach #8461,Tappei Nagatsuki,Action,4.0,96867,Completed
Martial World #8462,Koyoharu Gotouge,Sci-Fi,4.62,18819,Completed
Naruto #8463,Sui Ishida,Sci-Fi,3.52,63551,Completed
Tokyo Ghoul #8464,Reki Kawahara,Action,4.9,48958,Completed
Overlord #8465,Wo Chi Xi Hong Shi,Sci-Fi,2.49,68766,Ongoing
Solo Leveling #8466,Er Gen,Romance,3.41,69479,Hiatus
Against the Gods #8467,Tite Kubo,Action,4.38,93976,Hiatus
Attack on Titan #8468,Kugane Maruyama,Adventure,4.98,10118,Completed
Naruto #8469,Kim Jeongho,Drama,4.41,43270,Completed
Coiling Dragon #8470,Goose Five,Fantasy,4.42,14724,Ongoing
Attack on Titan #8471,Tappei Nagatsuki,Horror,4.37,39514,Hiatus
One Piece #8472,Heavenly Silkworm Potato,Adventure,2.31,80529,Completed
Naruto #8473,Kugane Maruyama,Horror,3.05,9749,Ongoing
Coiling Dragon #8474,Eiichiro Oda,Romance,2.28,36163,Ongoing
Douluo Dalu #8475,Wo Chi Xi Hong Shi,Action,4.84,11413,Completed
Stellar Transformation #8476,Nam Heesung,Action,2.22,80036,Completed
Martial World #8477,Nokdu,Drama,4.95,59854,Ongoing
Bleach #8478,Tappei Nagatsuki,Comedy,5.0,19177,Hiatus
Attack on Titan #8479,Toika,Horror,3.75,79117,Ongoing
Reincarnation of the Strongest Sword God #8480,Drunken Blue,Adventure,2.41,64277,Completed
Martial World #8481,Blue Butterfly,Fantasy,3.65,7745,Completed
Against the Gods #8482,Yoo Ryeo Han,Drama,4.28,98554,Ongoing
Overgeared #8483,Kugane Maruyama,Adventure,2.1,44780,Hiatus
I Shall Seal the Heavens #8484,Nam Heesung,Comedy,2.13,1677,Ongoing
I Shall Seal the Heavens #8485,MOKF,Drama,4.25,96947,Ongoing
Tokyo Ghoul #8486,Cocooned Cow,Adventure,3.1,8806,Completed
Demon Slayer #8487,Toika,Sci-Fi,2.36,8008,Hiatus
Overgeared #8488,Sing Shong,Sci-Fi,2.37,95133,Ongoing
Demon Slayer #8489,Heavenly Silkworm Potato,Adventure,4.33,77718,Ongoing
My Hero Academia #8490,Zhu Hong,Action,2.96,11120,Hiatus
The Legendary Moonlight Sculptor #8491,Sing Shong,Adventure,2.88,71163,Hiatus
I Shall Seal the Heavens #8492,Wo Chi Xi Hong Shi,Adventure,2.77,13921,Ongoing
Reincarnation of the Strongest Sword God #8493,Yoo Ryeo Han,Sci-Fi,2.84,65492,Completed
Overlord #8494,Drunken Blue,Drama,4.42,69882,Ongoing
The Second Coming of Gluttony #8495,Tappei Nagatsuki,Action,3.17,57442,Completed
Release That Witch #8496,Kim Jeongho,Fantasy,2.06,38958,Ongoing
Omniscient Reader's Viewpoint #8497,Er Gen,Sci-Fi,3.19,10010,Hiatus
Trash of the Count’s Family #8498,Chugong,Fantasy,2.75,42058,Hiatus
Release That Witch #8499,MOKF,Comedy,4.51,16746,Hiatus
The Legendary Moonlight Sculptor #8500,Er Gen,Adventure,3.67,45546,Hiatus
Bleach #8501,Nam Heesung,Horror,3.26,12909,Hiatus
Desolate Era #8502,Tappei Nagatsuki,Romance,3.14,26887,Hiatus
Sword Art Online #8503,Tang Jia San Shao,Romance,4.88,20522,Completed
One Piece #8504,Jeong Gong,Action,3.04,50152,Ongoing
Coiling Dragon #8505,Toika,Sci-Fi,3.46,74206,Completed
The King's Avatar #8506,Blue Butterfly,Adventure,4.1,64913,Ongoing
Bleach #8507,Nam Heesung,Drama,2.79,94151,Ongoing
Naruto #8508,Kim Jeongho,Sci-Fi,2.53,77498,Hiatus
My Hero Academia #8509,Kim Jeongho,Action,3.28,62226,Completed
Naruto #8510,Goose Five,Romance,3.28,73231,Ongoing
Overlord #8511,Sing Shong,Comedy,3.71,4146,Completed
Trash of the Count’s Family #8512,Heavenly Silkworm Potato,Action,3.77,79401,Completed
My Hero Academia #8513,Tappei Nagatsuki,Sci-Fi,3.55,44783,Hiatus
Solo Leveling #8514,Goose Five,Horror,3.16,61974,Hiatus
Bleach #8515,Er Gen,Horror,3.12,55900,Hiatus
Sword Art Online #8516,Sing Shong,Horror,4.71,42913,Completed
Omniscient Reader's Viewpoint #8517,Nam Heesung,Action,4.73,72844,Completed
The Second Coming of Gluttony #8518,Nam Heesung,Fantasy,4.02,23627,Hiatus
Tokyo Ghoul #8519,Sing Shong,Action,2.15,92487,Completed
Douluo Dalu #8520,Hajime Isayama,Horror,2.43,86664,Ongoing
The Legendary Moonlight Sculptor #8521,Cheongcho,Fantasy,3.14,11547,Hiatus
